gyroscope-x,gyroscope-y,gyroscope-z,accelorometer-x,accelorometer-y,accelorometer-z,resultant-g,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-61.71,19.19,-5.24,-0.08,-0.33,1.11,1.16,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20.22,8.15,-26.41,-0.21,-0.58,0.79,1,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.19,17.57,-29.93,-0.05,-0.35,0.69,0.78,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.53,2.89,-27.28,-0.11,-0.7,0.74,1.03,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.66,0.07,7.54,0.16,0,1.07,1.08,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.87,-7.72,23.02,0.2,0.36,1.22,1.29,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.5,-50.22,-60.06,0.38,0.35,1.25,1.35,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.21,42.4,29.61,0.23,0.11,1.07,1.1,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.18,17.67,7.47,-0.09,-0.1,0.85,0.86,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5,19.25,-29.86,0.29,0.57,1.12,1.28,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7.57,-0.1,-4.4,0.17,0.32,1.1,1.16,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.35,15.16,-8.16,-0.02,-0.26,0.98,1.01,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.5,31.12,-20.81,0.12,-0.2,1.12,1.14,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.12,-15.53,15.34,-0.06,-0.49,0.99,1.11,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.78,31.46,-10.78,0.01,-0.28,0.94,0.98,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.36,20.17,-21.15,-0.22,-0.6,0.89,1.1,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-40.84,-4.86,-27.5,0,-0.7,0.9,1.14,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24,32.95,-31.2,0.08,-0.34,0.96,1.02,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.91,10.91,3.55,0.12,0.13,1.09,1.11,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.25,-68.59,-24.43,0.28,0.36,1.1,1.19,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.51,-67.8,-47.12,0.41,0.38,1.15,1.28,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.12,55.09,12.48,0.27,0.22,1.06,1.12,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.96,5.43,-1.22,0.13,0.07,1.03,1.04,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.33,14.29,6.94,0.38,0.5,1.19,1.34,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-64.28,55.86,44.72,0.15,0.05,1.07,1.08,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.11,32.99,9.82,-0.12,-0.41,0.93,1.02,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.83,37.58,-0.52,0,-0.05,1.05,1.05,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.54,-52.19,-7.78,-0.1,-0.38,0.81,0.9,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-42.26,9.1,-35.72,-0.08,-0.41,0.92,1.01,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.56,-0.81,-47.62,-0.08,-0.58,1,1.15,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-39.81,-19.46,-1.41,-0.03,-0.65,1.03,1.21,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.25,28.08,14.22,0.06,-0.21,1.16,1.18,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.01,-1.45,-14.93,0.16,0.27,1.15,1.19,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62,-0.88,-27.57,0.34,0.64,1.21,1.41,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.91,8.85,46.57,0.36,0.43,1.18,1.3,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.97,18.24,-6.13,0.01,-0.12,0.97,0.98,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.23,-8.07,-25.07,0.25,0.24,1.15,1.2,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.53,17.76,7.86,0.29,0.53,1.09,1.24,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-39.91,7.5,0.97,0.01,-0.28,0.97,1.01,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.85,32.77,-18.11,-0.01,-0.37,0.99,1.05,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.12,26.37,-23.75,-0.02,-0.36,0.91,0.98,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.57,36.58,-12.11,0.04,-0.56,0.98,1.13,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.29,-32.18,-1.47,0.1,-0.59,1.02,1.18,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.62,9.65,-12.42,0.11,-0.67,0.98,1.19,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.1,33.56,-43,0.03,-0.5,1.1,1.21,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.88,-4.94,-27.14,0.23,0.22,1.13,1.18,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.22,-42.46,-13.87,0.36,0.51,1.16,1.32,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.79,-52.97,33.69,0.53,0.1,1.28,1.39,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-37.49,91.46,-14.5,-0.01,-0.19,0.89,0.91,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.82,3.61,5.32,0.33,0.3,1.18,1.26,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-53.49,27.64,-10.35,0.34,0.5,1.14,1.29,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-48.42,0.73,2.75,0.2,-0.12,0.92,0.95,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.35,66.14,-27.21,0.18,-0.45,0.88,1.01,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.77,16.91,-10.77,0.13,-0.38,0.82,0.92,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.64,21.12,-9.62,0.28,-0.37,0.94,1.05,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16.96,-6.43,-13.25,0.16,-0.61,0.89,1.1,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.95,-37.46,-3.87,0.26,-0.65,0.81,1.07,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7.62,-7.04,-20.79,0.13,-0.69,0.87,1.12,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.86,18.59,-25.45,0.22,0.04,1.07,1.09,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.16,-1.86,6.96,0.29,0.47,1.22,1.34,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.06,-40.77,-16.54,0.43,0.27,1.27,1.37,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.4,29.14,-3.97,0.33,0.16,1.23,1.28,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-52.02,-3.61,-1.43,0.29,0,1.21,1.25,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.42,28.83,3.32,0.42,0.46,1.23,1.38,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.08,58.67,-21.87,0.23,-0.11,0.97,1,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.79,-18.18,16.5,0.21,-0.44,0.85,0.98,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.6,-12.87,19.95,0.08,-0.26,0.84,0.88,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.24,-12.71,4.06,0.06,-0.08,0.81,0.82,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.86,8.98,-30.52,-0.02,-0.57,0.86,1.03,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-21.58,-14.38,-25.99,0.04,-0.43,0.65,0.78,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.64,-6.9,-40.86,-0.09,-0.69,0.62,0.94,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03,-23.26,-31.89,0.19,-0.16,0.93,0.96,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.98,-55.58,-8.86,0.26,0.13,1.14,1.18,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.45,-33.62,-12.92,0.44,0.62,1.21,1.43,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.54,41.3,-32.86,0.32,-0.07,1.3,1.34,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.97,14.91,-23.94,0.16,-0.46,0.91,1.04,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.35,26.91,24.85,0.12,-0.24,0.92,0.96,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.04,-5.6,7.43,-0.01,-0.3,0.83,0.88,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.58,25.01,-28.22,0.07,-0.24,0.91,0.94,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.31,6.2,-38.32,0.06,-0.51,0.69,0.86,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-40.05,-9.59,-9.92,0.07,-0.65,0.6,0.88,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.66,-7.99,-31.11,0.14,-0.17,0.8,0.83,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.16,-3.99,-7.25,0.25,0.3,1.08,1.15,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.46,-16.19,-53.48,0.36,0.53,1.27,1.42,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.02,-53.82,6.36,0.4,0.14,1.33,1.4,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-134.65,59.68,-17.91,0.26,-0.04,1.12,1.15,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.61,3.1,-8.36,0.36,0.17,1.1,1.17,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-21.21,39.78,0.94,0.48,0.3,1.1,1.24,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.93,50.79,23.57,0.17,-0.16,0.75,0.78,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.56,4.03,-23.62,0.22,-0.34,0.8,0.9,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.04,28.71,9.27,0.18,-0.22,0.84,0.89,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.43,-5.81,6.62,0.1,-0.4,0.75,0.85,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.33,-15.59,-0.11,0.16,-0.54,0.84,1.01,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.54,33.7,-5.56,0.11,-0.59,0.67,0.9,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.15,101.58,-78.88,0.22,-0.42,0.63,0.78,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.33,-42.16,3.23,0.21,0.04,0.82,0.85,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.86,-122.15,4.21,0.43,0.48,1.16,1.33,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.88,-89.82,-92.64,0.46,0.24,1.16,1.27,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.8,121.31,-1.82,0.34,0.17,0.99,1.06,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.96,14.25,-5.16,0.24,0.25,0.96,1.02,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.21,-21.01,-13.96,0.41,0.31,1.05,1.17,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-22.39,16.1,24.26,0.24,0.02,0.87,0.9,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.94,32.9,-32.35,0.15,-0.42,0.95,1.05,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.93,6.67,1.73,0.11,-0.43,0.87,0.98,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.23,16.7,-13.57,0.25,-0.6,0.85,1.07,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-23.54,-2.26,12.85,0.11,-0.63,0.95,1.15,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-40.11,2,-14.07,0.14,-0.61,0.91,1.1,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.62,50.98,-35.55,0.2,-0.11,1.03,1.05,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-41.63,-18.61,28.77,0.23,0.28,1.17,1.22,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.66,-85.29,-33.27,0.33,0.27,1.16,1.23,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.3,-74.56,-25.12,0.45,0.24,1.17,1.28,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-88.14,47.68,5.68,0.13,-0.03,0.84,0.85,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.09,19.16,-13.91,0.36,0.43,1.03,1.18,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.97,-7.01,17.49,0.33,0.53,0.97,1.15,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16.16,-32.62,36.63,0.09,-0.22,0.91,0.94,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.53,92.8,-67.51,-0.01,-0.34,0.94,1,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.21,32.51,-10.47,0.15,-0.14,1.04,1.06,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.53,31.52,-5.34,0.17,-0.55,1.03,1.18,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.9,12.34,-19.21,0.18,-0.48,0.79,0.94,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-44.84,9.1,4.09,0.22,-0.55,0.83,1.02,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-59.47,20.05,-7.84,0.11,-0.44,0.7,0.84,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.91,-1.92,2.41,0.1,0,0.88,0.89,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.54,-52.84,-22.14,0.19,0.21,1.1,1.13,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.2,-55.38,-108.26,0.37,0.3,1.15,1.25,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.32,-1.52,63.95,0.53,0.58,1.24,1.47,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-92.98,37.37,8.9,0.04,-0.23,0.77,0.8,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.16,10.22,-6.4,0.4,0.37,1,1.14,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.9,57.48,28.3,0.49,0.7,1.1,1.4,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-36.78,82.82,17.29,-0.06,-0.25,0.8,0.84,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.99,-50.43,-3.47,0.07,-0.28,0.57,0.64,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.86,60.43,-7.95,0.32,-0.24,0.81,0.91,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.87,35.47,12.34,-0.05,-0.3,0.88,0.93,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.32,-48.26,-4.25,0.04,-0.6,0.9,1.08,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.77,17.22,-36.6,0.07,-0.55,0.7,0.89,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.98,-26.84,-32.13,0.1,-0.61,0.79,1,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.02,18.84,-13.07,0.19,0.08,1.07,1.09,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.45,-27.54,-38.76,0.36,0.58,1.24,1.42,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.34,-26.26,-23.84,0.52,0.28,1.32,1.44,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.41,62.79,-6.4,0.24,0.03,0.96,0.99,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.56,-25.26,-6.52,0.3,0.15,1.03,1.08,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.2,-8.59,-9.42,0.51,0.64,1.14,1.4,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-90.33,34.12,49.22,0.22,-0.13,0.85,0.89,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.15,38.24,-16.41,0.07,-0.42,0.83,0.93,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.22,9.94,1.78,0.15,-0.31,0.93,0.99,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.98,28.39,9.13,0.17,-0.38,0.99,1.07,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.06,-17.7,-16.38,0.05,-0.72,0.89,1.15,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-48.94,16.6,-1.7,0.08,-0.74,0.83,1.11,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.63,0.68,-40.93,0.01,-0.45,0.92,1.03,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.81,-21.78,-41.58,0.18,0.12,1.04,1.06,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.24,-53.13,-48.12,0.34,0.51,1.09,1.25,Upper Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
